id,year,code,title,totemp
2181,2000,862,Professional Membership Organizations,71260
2182,2000,863,Labor Unions and Similar Labor Organizations,145900
2183,2000,864,"Civic, Social, and Fraternal Associations",514790
2184,2000,865,Political Organizations,9180
2185,2000,866,Religious Organizations,158960
2186,2000,869,"Membership Organizations, not elsewhere classified",80930
2187,2000,871,"Engineering, Architectural, and Surveying",1028010
2188,2000,872,"Accounting, Auditing, and Bookkeeping Services",677000
2189,2000,873,"Research, Development, and Testing Services",657250
2190,2000,874,Management and Public Relations Services,1158090
2191,2000,899,"Services, not elsewhere classified",54580
2192,2000,901,Federal Executive Branch and United States Postal Service (OES designation),2611500
2193,2000,902,State Government (OES designation),2207150
2194,2000,903,Local Government (OES designation),4830770
2195,1999,71,Soil Preparation Services,4650
2196,1999,72,Crop Services,129790
2197,1999,74,Veterinary Services,210520
2198,1999,75,"Animal Services, Except Veterinary",56320
2199,1999,76,Farm Labor and Management Services,174670
2200,1999,78,Landscape and Horticultural Services,530510
2201,1999,101,Iron Ores,7710
2202,1999,102,Copper Ores,9540
2203,1999,103,Lead and Zinc Ores,2130
2204,1999,104,Gold and Silver Ores,15070
2205,1999,106,"Ferroalloy Ores, Except Vanadium",1270
2206,1999,108,Metal Mining Services,2480
2207,1999,109,Miscellaneous Metal Ores,1060
2208,1999,122,Bituminous Coal and Lignite Mining,76950
2209,1999,123,Anthracite Mining,1140
2210,1999,124,Coal Mining Services,2910
2211,1999,131,Crude Petroleum and Natural Gas,124980
2212,1999,132,Natural Gas Liquids,3860
2213,1999,138,Oil and Gas Field Services,167880
2214,1999,141,Dimension Stone,5370
2215,1999,142,"Crushed and Broken Stone, Including Riprap",45390
2216,1999,144,Sand and Gravel,37810
2217,1999,145,"Clay, Ceramic, and Refractory Minerals",7300
2218,1999,147,Chemical and Fertilizer Mineral Mining,10140
2219,1999,148,"Nonmetallic Minerals Services, Except Fuels",1130
2220,1999,149,"Miscellaneous Nonmetallic Minerals, Except Fuels",4480
2221,1999,152,General Building Contractors-Residential,806520
2222,1999,153,Operative Builders,30940
2223,1999,154,General Building Contractors-Nonresidential,667770
2224,1999,161,"Highway and Street Construction, Except",299460
2225,1999,162,"Heavy Construction, Except Highway and Street",625190
2226,1999,171,"Plumbing, Heating and Air-Conditioning",906450
2227,1999,172,Painting and Paper Hanging,227790
2228,1999,173,Electrical Work,817490
2229,1999,174,"Masonry, Stonework, Tile Setting, and Plastering",551260
2230,1999,175,Carpentry and Floor Work,313280
2231,1999,176,"Roofing, Siding, and Sheet Metal Work",254390
2232,1999,177,Concrete Work,350020
2233,1999,178,Water Well Drilling,24140
2234,1999,179,Miscellaneous Special Trade Contractors,718740
2235,1999,201,Meat Products,517470
2236,1999,202,Dairy Products,142340
2237,1999,203,"Canned, Frozen, and Preserved Fruits, Vegetables, and Food Specialties",211330
2238,1999,204,Grain Mill Products,128660
2239,1999,205,Bakery Products,208390
2240,1999,206,Sugar and Confectionery Products,95850
2241,1999,207,Fats and Oils,27510
2242,1999,208,Beverages,187660
2243,1999,209,Miscellaneous Food Preparations and Kindred,174930
2244,1999,211,Cigarettes,18760
2245,1999,212,Cigars,3020
2246,1999,213,Chewing and Smoking Tobacco and Snuff,2950
2247,1999,214,Tobacco Stemming and Redrying,8450
2248,1999,221,"Broadwoven Fabric Mills, Cotton",65650
2249,1999,222,"Broadwoven Fabric Mills, Manmade Fiber and Silk",54450
2250,1999,223,"Broadwoven Fabric Mills, Wool (including Dyeing and Finishing)",8360
2251,1999,224,"Narrow Fabric and Other Smallwares Mills Cotton, Wool, Silk, and Manmade Fiber",18790
2252,1999,225,Knitting Mills,133570
2253,1999,226,"Dyeing and Finishing Textiles, Except Wool Fabrics",60410
2254,1999,227,Carpets and Rugs,63990
2255,1999,228,Yarn and Thread Mills,82250
2256,1999,229,Miscellaneous Textile Goods,58120
2257,1999,231,"Men's and Boys' Suits, Coats, and Overcoats",20280
2258,1999,232,"Men's and Boys' Furnishings, Work Clothing, and Allied Garments",144720
2259,1999,233,"Women's, Misses', and Juniors' Outerwear",197600
2260,1999,234,"Women's, Misses', Children's, and Infants' Undergarments",20500
2261,1999,235,"Hats, Caps, and Millinery",12820
2262,1999,236,"Girls', Children's, and Infants' Outerwear",13310
2263,1999,237,Fur Goods,770
2264,1999,238,Miscellaneous Apparel and Accessories,29040
2265,1999,239,Miscellaneous Fabricated Textile Products,221590
2266,1999,241,Logging,77510
2267,1999,242,"Sawmills and Planing Mills, General",183660
2268,1999,243,"Millwork, Veneer, Plywood, and Structural Wood",332160
2269,1999,244,Wood Containers,58250
2270,1999,245,Wood Buildings and Mobile Homes,96530
2271,1999,249,Miscellaneous Wood Products,85890
2272,1999,251,Household Furniture,297540
2273,1999,252,Office Furniture,72450
2274,1999,253,Public Building and Related Furniture,49110
2275,1999,254,"Partitions, Shelving, Lockers, and Office And",89250
2276,1999,259,Miscellaneous Furniture and Fixtures,41350
2277,1999,261,Pulp Mills,7850
2278,1999,262,Paper Mills,132420
2279,1999,263,Paperboard Mills,44970
2280,1999,265,Paperboard Containers and Boxes,226070
2281,1999,267,"Converted Paper and Paperboard Products, Except Containers and Boxes",248860
2282,1999,271,"Newspapers Publishing, or Publishing and Printing",448810
2283,1999,272,"Periodicals Publishing, or Publishing and Printing",142770
2284,1999,273,Books,123790
2285,1999,274,Miscellaneous Publishing,94480
2286,1999,275,Commercial Printing,578880
2287,1999,276,Manifold Business Forms,42220
2288,1999,277,Greeting Cards,14580
2289,1999,278,"Blankbooks, Looseleaf Binders, and Bookbinding",60640
2290,1999,279,Service Industries For The Printing Trade,48540
2291,1999,281,Industrial Inorganic Chemicals,96170
2292,1999,282,"Plastics Materials and Synthetic Resins, Synthetic Rubber, Cellulosic and Other Manmade Fibers, Except Glass",153500
2293,1999,283,Drugs,301910
2294,1999,284,"Soap, Detergents, and Cleaning Preparations; Perfumes, Cosmetics, and Other Toilet Preparations",161430
2295,1999,285,"Paints, Varnishes, Lacquers, Enamels, and Allied Products",52630
2296,1999,286,Industrial Organic Chemicals,122000
2297,1999,287,Agricultural Chemicals,51660
2298,1999,289,Miscellaneous Chemical Products,93980
2299,1999,291,Petroleum Refining,83340
2300,1999,295,Asphalt Paving and Roofing Materials,31060
2301,1999,299,Miscellaneous Products of Petroleum and Coal,13050
2302,1999,301,Tires and Inner Tubes,64460
2303,1999,302,Rubber and Plastics Footwear,2280
2304,1999,305,"Gaskets, Packing, and Sealing Devices and Rubber",70080
2305,1999,306,"Fabricated Rubber Products, Not Elsewhere",111100
2306,1999,308,Miscellaneous Plastics Products,775720
2307,1999,311,Leather Tanning and Finishing,9420
2308,1999,313,Boot and Shoe Cut Stock and Findings,650
2309,1999,314,"Footwear, Except Rubber",34450
2310,1999,315,Leather Gloves and Mittens,1310
2311,1999,316,Luggage,9610
2312,1999,317,Handbags and Other Personal Leather Goods,8210
2313,1999,319,"Leather Goods, not elsewhere classified",8360
2314,1999,321,Flat Glass,11780
2315,1999,322,"Glass and Glassware, Pressed or Blown",52090
2316,1999,323,"Glass Products, Made of Purchased Glass",66270
2317,1999,324,"Cement, Hydraulic",16380
2318,1999,325,Structural Clay Products,32000
2319,1999,326,Pottery and Related Products,39090
2320,1999,327,"Concrete, Gypsum, and Plaster Products",257460
2321,1999,328,Cut Stone and Stone Products,18470
2322,1999,329,"Abrasive, Asbestos, and Miscellaneous",77620
2323,1999,331,"Steel Works, Blast Furnaces, and Rolling And",230680
2324,1999,332,Iron and Steel Foundries,126080
2325,1999,333,Primary Smelting and Refining of Nonferrous Metals,29500
2326,1999,334,Secondary Smelting and Refining of Nonferrous Metals,15060
2327,1999,335,"Rolling, Drawing, and Extruding of Nonferrous Metals",175510
2328,1999,336,Nonferrous Foundries (Castings),95830
2329,1999,339,Miscellaneous Primary Metal Products,27070
2330,1999,341,Metal Cans and Shipping Containers,32240
2331,1999,342,"Cutlery, Handtools, and General Hardware",121180
2332,1999,343,"Heating Equipment, Except Electric and Warm Air; and Plumbing Fixtures",49330
2333,1999,344,Fabricated Structural Metal Products,506960
2334,1999,345,"Screw Machine Products, and Bolts, Nuts, Screws, Rivets, and Washers",107160
2335,1999,346,Metal Forgings and Stampings,260750
2336,1999,347,"Coating, Engraving, and Allied Services",149110
2337,1999,348,"Ordnance and Accessories, Except Vehicles and Guided Missiles",33780
2338,1999,349,Miscellaneous Fabricated Metal Products,278710
2339,1999,351,Engines and Turbines,72700
2340,1999,352,Farm and Garden Machinery and Equipment,94950
2341,1999,353,"Construction, Mining, and Materials Handling",247260
2342,1999,354,Metalworking Machinery and Equipment,344530
2343,1999,355,"Special Industry Machinery, Except Metalworking",170710
2344,1999,356,General Industrial Machinery and Equipment,262170
2345,1999,357,Computer and Office Equipment,331230
2346,1999,358,Refrigeration and Service Industry Machinery,212530
2347,1999,359,Miscellaneous Industrial and Commercial Machinery and Equipment,378550
2348,1999,361,Electric Transmission and Distribution Equipment,80500
2349,1999,362,Electrical Industrial Apparatus,154360
2350,1999,363,Household Appliances,111290
2351,1999,364,Electric Lighting and Wiring Equipment,186010
2352,1999,365,"Household Audio and Video Equipment, and Audio Recordings",76090
2353,1999,366,Communications Equipment,266330
2354,1999,367,Electronic Components and Accessories,662170
2355,1999,369,"Miscellaneous Electrical Machinery, Equipment, and Supplies",144800
2356,1999,371,Motor Vehicles and Motor Vehicle Equipment,1056900
2357,1999,372,Aircraft and Parts,502270
2358,1999,373,Ship and Boat Building and Repairing,175800
2359,1999,374,Railroad Equipment,33960
2360,1999,375,"Motorcycles, Bicycles, and Parts",14770
2361,1999,376,Guided Missiles and Space Vehicles and Parts,42800
2362,1999,379,Miscellaneous Transportation Equipment,59430
2363,1999,381,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical Systems, Instruments, and Equipment",140830
2364,1999,382,"Laboratory Apparatus and Analytical, Optical, Measuring, and Controlling Instruments",305430
2365,1999,384,"Surgical, Medical, and Dental Instruments and Supplies",290090
2366,1999,385,Ophthalmic Goods,29180
2367,1999,386,Photographic Equipment and Supplies,71350
2368,1999,387,"Watches, Clocks, Clockwork Operated Devices, and Parts",4010
2369,1999,391,"Jewelry, Silverware, and Plated Ware",47970
2370,1999,393,Musical Instruments,13630
2371,1999,394,"Dolls, Toys, Games and Sporting and Athletic",106430
2372,1999,395,"Pens, Pencils, and Other Artists' Materials",30220
2373,1999,396,"Costume Jewelry, Costume Novelties, Buttons, and Miscellaneous Notions, Ecept Precious Metal",17310
2374,1999,399,Miscellaneous Manufacturing Industries,183420
2375,1999,401,Railroads,199960
2376,1999,411,Local and Suburban Passenger Transportation,232250
2377,1999,412,Taxicabs,32230
2378,1999,413,Intercity and Rural Bus Transportation,20880
2379,1999,414,Bus Charter Service,35270
2380,1999,415,School Buses,161000
2381,1999,417,Terminal and Service Facilities For Motor Vehicle Passenger Transportation,1160
2382,1999,421,"Trucking and Courier Services, Except Air",1646310
2383,1999,422,Public Warehousing and Storage,194650
2384,1999,423,Terminal and Joint Terminal Maintenance,3530
2385,1999,441,Deep Sea Foreign Transportation of Freight,14030
2386,1999,442,Deep Sea Domestic Transportation of Freight,7880
2387,1999,443,Freight Transportation On The Great Lakes-St. Lawrence Seaway,1290
2388,1999,444,"Water Transportation of Freight, not elsewhere classified",13210
2389,1999,448,Water Transportation of Passengers,21400
2390,1999,449,Services Incidental To Water Transportation,129780
2391,1999,451,"Air Transportation, Scheduled, and Air Courier",1116200
2392,1999,452,"Air Transportation, Nonscheduled",47100
2393,1999,458,"Airports, Flying Fields, and Airport Terminal Services",139450
2394,1999,461,"Pipelines, Except Natural Gas",13060
2395,1999,472,Arrangement of Passenger Transportation,218540
2396,1999,473,Arrangement of Transportation of Freight and Cargo,192450
2397,1999,474,Rental of Railroad Cars,1220
2398,1999,478,Miscellaneous Services Incidental To Transportation,51000
2399,1999,481,Telephone Communications,1108000
2400,1999,482,Telegraph and Other Message Communications,11700
2401,1999,483,Radio and Television Broadcasting Stations,252850
2402,1999,484,Cable and Other Pay Television Services,198870
2403,1999,489,"Communications Services, not elsewhere classified",18810
2404,1999,491,Electric Services,365800
2405,1999,492,Gas Production and Distribution,134190
2406,1999,493,"Combination Electric and Gas, and Other Utility Services",152290
2407,1999,494,Water Supply,32460
2408,1999,495,Sanitary Services,172760
2409,1999,496,Steam and Air-Conditioning Supply,1000
2410,1999,497,Irrigation Systems,2120
2411,1999,501,Motor Vehicles and Motor Vehicle Parts and Supplies,522990
2412,1999,502,Furniture and Home Furnishings,174440
2413,1999,503,Lumber and Other Construction Materials,282310
2414,1999,504,Professional and Commercial Equipment and Supplies,952610
2415,1999,505,"Metals and Minerals, Except Petroleum",155840
2416,1999,506,Electrical Goods,562290
2417,1999,507,"Hardware, and Plumbing and Heating Equipment",317720
2418,1999,508,"Machinery, Equipment, and Supplies",832930
2419,1999,509,Miscellaneous Durable Goods,326090
2420,1999,511,Paper and Paper Products,273240
2421,1999,512,"Drugs, Drug Proprietaries, and Druggists' Sundries",250010
2422,1999,513,"Apparel, Piece Goods, and Notions",220380
2423,1999,514,Groceries and Related Products,954770
2424,1999,515,Farm-Product Raw Materials,107590
2425,1999,516,Chemicals and Allied Products,158620
2426,1999,517,Petroleum and Petroleum Products,154340
2427,1999,518,"Beer, Wine, and Distilled Alcoholic Beverages",160110
2428,1999,519,Miscellaneous Non-Durable Goods,549390
2429,1999,521,Lumber and Other Building Materials Dealers,615410
2430,1999,523,"Paint, Glass and Wallpaper Stores",64780
2431,1999,525,Hardware Stores,167380
2432,1999,526,"Retail Nurseries, Lawn and Garden Supply Stores",97410
2433,1999,527,Mobile Home Dealers,47600
2434,1999,531,Department Stores,2510950
2435,1999,533,Variety Stores,145080
2436,1999,539,Miscellaneous General Merchandise Stores,184700
